Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1689638400000,30126.00,30186.00,30093.10,30150.40,6043.336,182165461.91300,71769,3228.542,97329639.90580
1689642000000,30150.40,30227.50,30130.10,30198.30,6361.470,191998771.13380,72434,3223.502,97292193.41570
1689645600000,30198.40,30215.00,30087.00,30105.80,5946.893,179213588.84540,67457,2387.348,71945267.84790
1689649200000,30105.90,30137.50,30061.30,30063.80,5404.886,162692671.01020,59708,2399.871,72245616.20840
1689652800000,30063.80,30110.90,30026.60,30110.40,6832.755,205430778.29500,76883,3598.031,108188545.33650
1689656400000,30110.40,30110.50,30024.00,30040.40,4914.879,147726241.78990,60057,2139.418,64304245.93130
1689660000000,30040.50,30086.00,29908.10,29976.90,16723.045,501422201.06334,159308,7739.121,232064224.81140
1689663600000,29976.80,30030.00,29922.10,29951.90,10034.034,300895445.12350,114798,4775.137,143211854.60600
1689667200000,29952.00,30098.50,29864.60,30012.30,19132.650,573706927.61050,182234,9631.961,288874548.87070
1689670800000,30012.30,30029.30,29933.60,29944.80,8221.109,246474526.10390,90311,3935.620,118000697.71000
1689674400000,29944.80,30025.00,29888.20,29979.00,11722.515,351103100.01310,103639,6110.457,183050963.93320
1689678000000,29979.00,30068.90,29784.00,29871.90,21467.363,642356440.47810,170772,9751.506,291848755.96240
1689681600000,29872.00,29907.40,29711.50,29776.00,32492.956,968756240.97428,280126,15253.845,454817558.43210
1689685200000,29776.00,29856.40,29657.10,29817.60,24900.173,741565666.36802,223788,12447.361,370771895.62430
1689688800000,29817.50,30028.60,29796.90,29910.10,30993.102,926756000.83464,244390,15867.793,474512033.45264
1689692400000,29910.00,29920.00,29822.80,29895.10,10526.753,314436654.52890,119047,5047.542,150783218.92990
1689696000000,29895.10,29954.30,29400.00,29688.00,42654.063,1266582268.63248,314207,18113.303,538207616.10978
1689699600000,29688.00,29822.80,29657.00,29807.90,17364.925,516189011.57670,184482,9287.092,276127539.79390
1689703200000,29808.00,29915.00,29777.00,29895.00,13425.083,400836645.66950,125732,6796.723,202934021.83830
1689706800000,29895.00,29934.90,29660.20,29708.10,15106.172,449986980.48810,140151,6588.508,196274083.96910
1689710400000,29708.20,29802.70,29678.00,29766.80,9897.650,294428880.92840,91114,5863.268,174426398.72590
1689714000000,29766.80,29820.90,29738.00,29793.90,5954.451,177374089.32650,59532,3353.173,99900460.62410
1689717600000,29794.00,29811.10,29745.50,29808.60,5798.418,172708540.53040,56385,3021.138,89996473.33270
1689721200000,29808.60,29859.00,29776.10,29845.60,5477.736,163320003.48680,61291,2730.264,81412385.19370
1689724800000,29845.70,30060.00,29826.70,30042.90,18642.563,558548202.62024,161784,10277.035,307890438.28534
1689728400000,30042.90,30062.90,29938.00,29990.30,10098.076,302820894.93170,99693,4096.172,122841557.41570
1689732000000,29990.40,30020.00,29954.50,30010.00,6256.008,187627184.09480,61610,3052.994,91575774.93420
1689735600000,30010.00,30067.70,29991.00,30048.00,11285.617,338941544.46500,91611,6380.558,191628835.89960
1689739200000,30048.00,30178.50,30037.80,30085.90,17287.521,520539488.98173,154013,8785.310,264536173.32843
1689742800000,30085.90,30110.40,30037.30,30085.00,7050.831,212073362.47950,71325,3161.127,95084056.80820
1689746400000,30085.00,30103.30,29986.00,30028.00,8414.102,252716130.08170,83748,3541.637,106374428.86290
1689750000000,30028.10,30062.40,29950.10,29984.00,8646.296,259429046.30630,82874,3686.397,110626677.39270
1689753600000,29984.10,30004.00,29854.60,29911.10,12081.674,361653483.65554,111064,5115.021,153137017.32650
1689757200000,29911.10,30038.40,29852.20,29991.30,12990.837,389142657.49530,111766,7171.338,214854085.11120
1689760800000,29991.30,30026.10,29964.80,29975.00,5894.665,176789190.64980,62438,2757.787,82720150.96770
1689764400000,29975.10,30023.20,29943.30,30004.70,5965.221,178851945.46530,62552,3353.753,100566813.74450
1689768000000,30004.70,30012.80,29870.20,29939.20,11643.703,348535155.75010,108417,5217.475,156175721.63700
1689771600000,29939.30,30130.00,29800.00,29984.50,29950.802,897558613.27150,226416,15227.073,456444847.33490
1689775200000,29984.40,30054.80,29755.00,29810.90,30050.382,897766402.86650,239841,13855.934,414033159.13940
1689778800000,29810.90,29982.60,29745.00,29939.80,18013.348,538197611.40900,164329,9796.679,292734221.53850
1689782400000,29939.70,29965.00,29855.50,29892.00,10395.699,310871858.55820,100947,4670.887,139682967.58920
1689786000000,29891.90,30076.80,29869.00,29980.10,18749.212,562105736.36330,150819,10280.604,308228903.15310
1689789600000,29980.00,30084.30,29931.50,30067.30,13214.980,396466688.82370,124228,7229.904,216922881.77980
1689793200000,30067.20,30088.10,30003.50,30032.40,8417.295,252882369.67040,88336,3910.425,117487893.01560
1689796800000,30032.40,30042.00,29932.20,29951.10,7454.746,223575106.44620,78924,3344.433,100310572.23510
1689800400000,29951.10,29954.50,29835.20,29918.30,11887.386,355377282.35140,108768,5855.558,175053204.25170
1689804000000,29918.40,29947.80,29831.90,29856.10,6016.386,179752039.03540,74482,2817.573,84189657.50100
1689807600000,29856.10,29928.10,29811.00,29895.50,8011.504,239327020.11600,77686,4270.328,127576248.22950
1689811200000,29895.50,29999.60,29866.00,29985.00,7546.554,225891305.14220,78946,3937.868,117888039.63910
1689814800000,29985.00,30017.00,29952.60,29974.00,4936.689,148034772.08130,57012,2136.146,64062409.05040
1689818400000,29974.00,30037.90,29960.20,29969.00,5663.932,169913685.45850,62024,2767.295,83025513.11970
1689822000000,29969.10,29982.30,29900.50,29937.00,5235.960,156737736.35320,53278,2387.093,71453123.99550
1689825600000,29937.00,29975.00,29912.10,29948.30,3697.414,110714231.89630,46468,1913.036,57287316.23570
1689829200000,29948.40,30174.80,29939.50,30112.20,19856.198,597229328.72652,163331,11321.827,340499329.66132
1689832800000,30112.20,30192.00,30071.20,30110.00,14294.310,430659701.14640,135517,7125.175,214692151.76540
1689836400000,30109.90,30240.20,30087.00,30195.50,16580.487,500344278.70225,135889,9136.206,275721935.76465
1689840000000,30195.60,30300.00,30151.60,30253.00,15852.672,479199711.76839,134926,8656.021,261674392.76189
1689843600000,30253.00,30382.70,30203.00,30319.00,24607.581,745866356.55815,193155,11856.686,359429662.48435
1689847200000,30319.00,30420.00,30255.00,30280.10,26575.439,806408666.29910,188416,13186.521,400194582.22730
1689850800000,30280.10,30306.50,30238.00,30274.00,12182.270,368780850.97530,104758,6235.899,188785920.03620
1689854400000,30274.00,30302.90,30191.60,30210.70,12891.888,389882414.25490,109028,6021.368,182107700.82730
1689858000000,30210.60,30267.50,30156.80,30215.90,14807.870,447445705.08876,125540,7602.582,229751491.75090
1689861600000,30215.90,30230.30,29600.00,29766.70,88601.685,2645853994.12106,568128,40062.262,1196013673.72860
1689865200000,29766.70,29841.70,29692.30,29792.80,30032.838,894558074.65560,231481,14372.507,428114660.30280
1689868800000,29792.90,29863.00,29638.40,29705.20,27457.138,816918639.85290,210125,13124.895,390570656.37970
1689872400000,29705.10,29811.10,29681.00,29745.00,12693.028,377475977.13870,121410,6498.855,193267080.24830
1689876000000,29744.90,29787.90,29468.80,29678.00,29135.569,864433629.03271,217712,13778.460,409014666.56998
1689879600000,29678.00,29751.00,29657.60,29744.40,9124.148,271048743.67850,94743,4745.775,140988487.99900
1689883200000,29744.50,29756.00,29652.70,29729.80,6324.142,187810372.12350,77960,3019.666,89674857.59550
1689886800000,29729.80,29880.20,29719.80,29856.00,11266.634,335786353.77360,104028,6079.763,181218139.00130
1689890400000,29856.00,29863.50,29780.30,29797.20,6345.871,189202985.24940,63373,2672.750,79686285.78470
1689894000000,29797.20,29812.80,29770.40,29791.00,4553.447,135641718.15950,51070,2010.220,59883024.46020
1689897600000,29791.00,29826.70,29705.90,29772.20,8970.135,267092945.71580,83990,4269.545,127153834.38300
1689901200000,29772.20,29895.70,29742.00,29865.90,11885.397,354648422.20130,98899,6488.543,193627503.92430
1689904800000,29865.90,29949.50,29826.20,29891.20,11508.606,343945829.49614,93396,5929.822,177224039.81804
1689908400000,29891.10,29928.70,29861.20,29884.30,6257.081,187048617.73950,60767,3039.168,90856556.10590
1689912000000,29884.30,29893.30,29844.40,29848.10,5420.157,161861409.28380,49179,2300.202,68690972.27680
1689915600000,29848.10,29856.80,29773.50,29806.30,7461.514,222476091.86940,61980,3026.944,90252537.90220
1689919200000,29806.30,29842.00,29775.30,29839.00,4952.422,147655996.03390,53275,2617.368,78036626.99750
1689922800000,29839.00,29846.70,29729.60,29757.80,9057.083,269677377.15608,85784,4090.505,121804924.67870
1689926400000,29757.80,29803.60,29740.00,29778.00,5613.011,167145070.40080,55447,3001.556,89382292.77970
1689930000000,29777.90,29838.80,29738.20,29745.70,7542.927,224715504.13550,71368,3866.543,115208798.15790
1689933600000,29745.70,29809.80,29743.00,29785.40,5361.733,159692527.47690,57994,2689.917,80113205.26530
1689937200000,29785.40,29803.00,29710.30,29764.80,9506.757,282864730.94000,78437,4008.342,119263606.36420
1689940800000,29764.80,29888.00,29764.70,29854.40,12062.073,359857276.24790,103923,6438.887,192093079.39900
1689944400000,29854.40,29904.70,29770.60,29799.40,14217.002,424256122.84880,134862,6507.204,194194682.99930
1689948000000,29799.40,29871.50,29766.00,29864.50,12004.465,357955956.32360,103417,5976.089,178213359.19500
1689951600000,29864.40,29900.00,29838.90,29852.00,8456.102,252532221.20170,74028,3979.158,118843009.32260
1689955200000,29852.00,29861.00,29794.20,29811.70,7161.896,213557348.81050,70759,2974.761,88699713.40440
1689958800000,29811.80,29929.00,29806.10,29912.20,9831.830,293699740.67680,83642,5714.230,170700664.14980
1689962400000,29912.30,30056.20,29912.30,29970.00,24707.542,740951063.85124,197131,13002.833,389943553.95054
1689966000000,29970.00,29970.00,29762.00,29865.10,21454.833,640511541.68490,169625,9931.247,296481587.66430
1689969600000,29865.10,29881.60,29819.40,29867.50,5505.056,164339918.24430,60665,2724.167,81322614.71550
1689973200000,29867.60,29931.00,29861.30,29886.40,4837.583,144624998.12880,54148,2585.484,77296992.90430
1689976800000,29886.40,29942.70,29873.20,29910.40,3407.822,101933647.66310,46611,1568.124,46904279.63250
1689980400000,29910.50,29924.70,29878.00,29891.40,3962.047,118481202.31880,44205,1968.889,58876311.64400
1689984000000,29891.50,29985.30,29888.30,29968.70,5094.083,152518407.00490,52316,2898.268,86781396.89350
1689987600000,29968.70,29976.30,29900.00,29909.00,3467.312,103782740.64150,45909,1323.752,39621022.07080
1689991200000,29908.90,29955.90,29902.70,29926.20,4495.164,134545480.81280,41854,1891.061,56600624.76920
1689994800000,29926.20,29928.90,29873.60,29886.60,5124.503,153235302.42880,53449,2190.221,65491591.98940
1689998400000,29886.70,29920.10,29849.90,29870.90,5468.582,163406578.79430,49048,2221.408,66387652.76270
1690002000000,29870.90,29887.40,29840.50,29853.30,4050.346,120938013.30250,44611,1947.092,58137958.25330
1690005600000,29853.30,29879.40,29822.00,29874.00,4150.135,123892493.01460,39697,2044.329,61031026.18180
1690009200000,29873.90,29986.00,29851.00,29933.00,13004.477,389245035.22070,98310,8124.810,243176254.22330
1690012800000,29932.90,29969.60,29914.10,29929.30,5176.216,154975595.30500,56706,2695.904,80716287.93240
1690016400000,29929.30,29940.00,29903.90,29921.00,4971.749,148750519.01650,46889,2250.342,67330670.33880
1690020000000,29921.00,29921.10,29858.10,29890.60,9468.825,283004440.97220,73599,4946.844,147840472.23780
1690023600000,29890.70,29891.30,29847.90,29874.10,3364.430,100490220.48020,34800,1620.346,48398028.27610
1690027200000,29874.10,29874.20,29806.60,29826.80,8997.573,268483623.09800,76771,3438.941,102618251.98620
1690030800000,29826.80,29854.00,29818.40,29836.00,3325.094,99216475.18750,39340,1788.813,53375437.05950
1690034400000,29836.00,29885.50,29827.70,29869.50,6008.871,179383203.17220,57153,2984.305,89097238.06010
1690038000000,29869.60,29895.00,29842.90,29883.90,5954.240,177858512.74840,45326,3019.804,90205568.32110
1690041600000,29883.90,29892.50,29847.50,29888.20,3474.721,103805588.04700,37518,1645.530,49158770.07840
1690045200000,29888.10,29888.20,29790.70,29824.00,5995.814,178844039.46620,53577,2503.423,74665765.21590
1690048800000,29824.10,29826.10,29783.60,29799.90,4381.322,130583072.17530,53565,2140.988,63813139.47940
1690052400000,29800.00,29844.00,29787.60,29820.60,3410.667,101702361.10440,41468,1847.480,55090608.14460
1690056000000,29820.50,29831.30,29805.00,29810.30,2362.319,70437748.93780,25766,1398.077,41686939.62580
1690059600000,29810.30,29824.70,29800.00,29810.90,1463.363,43627096.16510,20334,692.245,20638380.71990
1690063200000,29810.90,29822.80,29765.70,29792.90,4205.142,125292442.17180,40761,1968.928,58668275.43780
1690066800000,29792.90,29799.00,29602.20,29783.50,25961.008,770939904.94758,202255,13239.413,393189822.15770
1690070400000,29783.50,29810.50,29718.90,29769.90,11735.034,349394798.45230,107905,6479.637,192931846.77370
1690074000000,29769.90,29868.10,29768.60,29817.20,8801.504,262465868.75630,77351,5048.646,150536924.41380
1690077600000,29817.20,29884.00,29793.90,29874.10,6503.591,194116422.58710,58097,3669.202,109514346.00580
1690081200000,29874.20,29876.80,29826.70,29832.50,2786.391,83170356.11880,32524,1174.522,35058005.70940
1690084800000,29832.50,29914.50,29832.50,29892.70,7688.539,229734978.93810,61297,4773.691,142645313.39720
1690088400000,29892.70,29974.60,29887.20,29910.60,16580.003,496334058.35754,121250,9132.108,273362970.39984
1690092000000,29910.60,29931.90,29880.30,29908.10,6115.604,182876112.08570,59901,2864.595,85662712.13110
1690095600000,29908.10,29911.90,29869.60,29900.90,3963.358,118450569.71270,46863,1653.284,49410849.92870
1690099200000,29900.90,29950.00,29871.60,29933.90,5885.487,176080141.75230,57606,3347.975,100167821.64660
1690102800000,29933.90,29943.80,29885.70,29891.90,3689.214,110356499.63790,43638,1443.914,43193155.20680
1690106400000,29891.90,29904.60,29873.80,29878.70,3113.693,93066225.70360,36794,1504.962,44984274.70970
1690110000000,29878.80,29914.90,29870.90,29881.50,2987.263,89284226.42640,36204,1616.797,48325773.25010
1690113600000,29881.50,29922.70,29874.00,29911.10,3622.763,108303016.82830,38751,1759.288,52596567.55030
1690117200000,29911.10,29911.20,29836.20,29875.50,6823.116,203793307.18730,60605,2604.566,77788127.85940
1690120800000,29875.50,29896.40,29870.90,29883.70,2045.030,61112574.70220,27234,998.416,29836425.68440
1690124400000,29883.60,29904.00,29872.80,29886.00,2235.599,66817333.92270,27785,1060.517,31697074.59100
1690128000000,29885.90,29962.20,29885.90,29941.10,7734.766,231487615.95620,78891,4380.241,131093070.70060
1690131600000,29941.10,30132.10,29924.20,30110.10,19997.915,600311287.64231,145984,12719.411,381854721.59301
1690135200000,30110.10,30291.00,30068.00,30238.70,29045.844,876314961.75906,231779,15858.196,478511354.74276
1690138800000,30238.80,30368.20,30005.20,30083.10,35715.650,1078480523.42227,266405,17666.706,533706943.45055
1690142400000,30083.10,30135.00,30082.40,30131.10,8533.227,256912885.79820,73902,4387.185,132091466.70780
1690146000000,30131.20,30133.40,29909.00,29940.90,16720.092,501578576.53144,121287,5921.927,177591730.80330
1690149600000,29940.90,30028.20,29929.60,30004.40,5806.820,174176797.19810,70863,3545.410,106339094.80710
1690153200000,30004.40,30090.10,30004.40,30070.80,6583.343,197835979.58990,70521,3744.688,112532267.83770
1690156800000,30070.90,30091.70,29993.20,30000.80,6932.369,208326617.05340,62839,3007.399,90387645.70060
1690160400000,30000.90,30012.20,29850.00,29904.80,17825.901,533308601.13800,130930,8535.199,255338336.67360
1690164000000,29904.80,29904.90,29741.10,29785.00,24970.726,743996444.53564,194405,10808.850,322033416.33890
1690167600000,29785.00,29785.10,29650.20,29705.60,20555.061,610621448.37930,163215,9131.663,271260927.55390
1690171200000,29705.70,29788.80,29639.70,29775.80,17121.695,509049927.12410,141670,8998.892,267583886.12860
1690174800000,29775.80,29808.30,29735.00,29786.30,7946.891,236608587.23540,65998,3924.755,116857961.80420
1690178400000,29786.40,29789.90,29754.90,29765.00,4660.178,138736532.27610,44504,2323.756,69177163.63070
1690182000000,29765.10,29862.90,29715.20,29816.40,12145.312,361899005.09650,107313,6512.612,194088487.43220
1690185600000,29816.40,29820.90,29736.70,29744.10,8102.637,241271742.21170,83048,3485.160,103783910.94990
1690189200000,29744.00,29759.50,28904.40,29162.00,64789.898,1896542804.90339,401537,26878.363,785723886.51352
1690192800000,29162.00,29373.90,29100.00,29307.60,47878.068,1401884311.08678,343423,25798.121,755450484.95118
1690196400000,29307.70,29322.90,29203.20,29259.60,16359.785,478785171.75840,138010,7534.771,220524093.93210
1690200000000,29259.70,29262.60,29150.00,29223.50,20761.038,606205537.92770,163848,10938.326,319409559.31390
1690203600000,29223.50,29248.00,29099.30,29171.40,15223.751,444146551.24002,140665,7043.470,205516132.90090
1690207200000,29171.40,29179.60,29006.30,29032.30,37031.440,1077230307.99130,262190,16967.497,493668229.59290
1690210800000,29032.30,29130.00,28830.00,29085.80,51579.030,1495952007.58211,370371,25178.272,730465045.72122
1690214400000,29085.90,29144.90,29014.00,29098.10,15254.520,443653252.33000,142562,8165.106,237480012.68830
